Datum;Eroeffnung;Hoch;Tief;Schluss
05.12.2017; 2644.00; 2649.25; 2628.25; 2630.25
06.12.2017; 2625.75; 2634.75; 2621.00; 2630.25
07.12.2017; 2633.75; 2641.00; 2626.75; 2636.50
08.12.2017; 2643.00; 2652.25; 2642.50; 2651.75
11.12.2017; 2653.50; 2661.00; 2650.00; 2660.75
12.12.2017; 2662.50; 2670.25; 2661.00; 2665.50
13.12.2017; 2662.25; 2672.75; 2662.25; 2664.25
14.12.2017; 2667.50; 2670.75; 2652.25; 2652.25
15.12.2017; 2657.25; 2680.00; 2656.00; 2675.00
18.12.2017; 2686.00; 2695.50; 2686.00; 2692.00
19.12.2017; 2693.00; 2695.50; 2681.00; 2682.25
20.12.2017; 2687.25; 2693.00; 2677.00; 2680.50
21.12.2017; 2680.00; 2693.75; 2678.50; 2686.50
22.12.2017; 2686.50; 2688.00; 2679.25; 2685.75
25.12.2017; 2683.75; 2683.75; 2683.75; 2683.75
26.12.2017; 2682.50; 2684.75; 2680.25; 2683.50
27.12.2017; 2682.75; 2686.00; 2678.50; 2681.75
28.12.2017; 2684.00; 2686.75; 2680.25; 2686.00
29.12.2017; 2687.50; 2697.50; 2674.00; 2674.00
01.01.2018; 2667.50; 2667.50; 2667.50; 2667.50
02.01.2018; 2680.50; 2696.00; 2675.50; 2696.00
03.01.2018; 2696.50; 2714.75; 2696.50; 2712.75
04.01.2018; 2712.75; 2729.00; 2712.50; 2724.00
05.01.2018; 2726.50; 2743.50; 2726.50; 2743.00
08.01.2018; 2745.25; 2748.75; 2737.25; 2748.25
09.01.2018; 2745.50; 2759.75; 2745.25; 2752.00
10.01.2018; 2750.00; 2751.75; 2736.75; 2749.00
11.01.2018; 2752.25; 2768.00; 2750.75; 2767.50
12.01.2018; 2769.75; 2788.25; 2766.75; 2786.50
15.01.2018; 2792.50; 2795.50; 2790.75; 2794.25
16.01.2018; 2797.50; 2808.25; 2769.75; 2778.00
17.01.2018; 2782.00; 2808.00; 2780.25; 2802.75
18.01.2018; 2803.00; 2806.00; 2792.75; 2798.75
19.01.2018; 2793.50; 2811.00; 2792.50; 2810.25
22.01.2018; 2806.00; 2833.00; 2804.25; 2832.25
23.01.2018; 2838.00; 2843.25; 2827.50; 2840.25
24.01.2018; 2840.75; 2853.75; 2824.50; 2838.50
25.01.2018; 2839.00; 2853.25; 2831.00; 2840.25
26.01.2018; 2844.50; 2872.25; 2844.25; 2872.00
29.01.2018; 2873.50; 2874.50; 2851.75; 2854.25
30.01.2018; 2844.00; 2845.75; 2819.00; 2823.25
31.01.2018; 2828.50; 2839.50; 2813.25; 2825.50
01.02.2018; 2833.25; 2836.00; 2809.25; 2822.50
02.02.2018; 2819.25; 2821.25; 2760.00; 2761.00
05.02.2018; 2751.25; 2763.50; 2639.75; 2646.00
06.02.2018; 2585.75; 2701.50; 2576.00; 2693.25
07.02.2018; 2674.75; 2728.50; 2663.50; 2683.25
08.02.2018; 2673.50; 2688.50; 2581.25; 2581.25
09.02.2018; 2600.75; 2637.50; 2533.25; 2619.00
12.02.2018; 2637.50; 2673.25; 2622.00; 2655.25
13.02.2018; 2649.25; 2669.25; 2637.25; 2664.00
