Datum;Eroeffnung;Hoch;Tief;Schluss
11.12.2017; ; ; ; 14525.97
12.12.2017; ; ; ; 14690.31
13.12.2017; ; ; ; 13956.61
14.12.2017; ; ; ; 14322.27
15.12.2017; ; ; ; 15292.89
16.12.2017; ; ; ; 16727.68
17.12.2017; ; ; ; 16543.88
18.12.2017; ; ; ; 16284.13
19.12.2017; ; ; ; 15351.99
20.12.2017; ; ; ; 14362
21.12.2017; ; ; ; 13789.58
22.12.2017; ; ; ; 11877.92
23.12.2017; ; ; ; 12848.94
24.12.2017; ; ; ; 12188.35
25.12.2017; ; ; ; 12046.97
26.12.2017; ; ; ; 14012.65
27.12.2017; ; ; ; 13759.46
28.12.2017; ; ; ; 12618.25
29.12.2017; ; ; ; 12581.52
30.12.2017; ; ; ; 11345.9
31.12.2017; ; ; ; 12364.12
01.01.2018; ; ; ; 11732.67
02.01.2018; ; ; ; 12700.01
03.01.2018; ; ; ; 12977.11
04.01.2018; ; ; ; 13237.23
05.01.2018; ; ; ; 15243.92
06.01.2018; ; ; ; 15249.53
07.01.2018; ; ; ; 14154.67
08.01.2018; ; ; ; 13284.21
09.01.2018; ; ; ; 13078.6
10.01.2018; ; ; ; 12969.19
11.01.2018; ; ; ; 11677.88
12.01.2018; ; ; ; 12109.69
13.01.2018; ; ; ; 12454.02
14.01.2018; ; ; ; 11869.43
15.01.2018; ; ; ; 11751.44
16.01.2018; ; ; ; 9556.41
17.01.2018; ; ; ; 9366.09
18.01.2018; ; ; ; 9456.15
19.01.2018; ; ; ; 9621.53
20.01.2018; ; ; ; 10850.4
21.01.2018; ; ; ; 9548.32
22.01.2018; ; ; ; 8968.21
23.01.2018; ; ; ; 8851.05
24.01.2018; ; ; ; 9100.78
25.01.2018; ; ; ; 9060.92
26.01.2018; ; ; ; 8885.9
27.01.2018; ; ; ; 9216.81
28.01.2018; ; ; ; 9387.04
29.01.2018; ; ; ; 9013.74
30.01.2018; ; ; ; 8959.99
31.01.2018; ; ; ; 8055.04
01.02.2018; ; ; ; 8143.57
02.02.2018; ; ; ; 7251.91
03.02.2018; ; ; ; 7088.19
04.02.2018; ; ; ; 7217.57
05.02.2018; ; ; ; 6688.55
06.02.2018; ; ; ; 5536.53
07.02.2018; ; ; ; 6226.76
08.02.2018; ; ; ; 6207.02
09.02.2018; ; ; ; 6694.2
10.02.2018; ; ; ; 7061.23
11.02.2018; ; ; ; 7002.34
12.02.2018; ; ; ; 6670.18
13.02.2018; ; ; ; 7247.12
14.02.2018; ; ; ; 6895.85
15.02.2018; ; ; ; 7569.98
16.02.2018; ; ; ; 8089.08
17.02.2018; ; ; ; 8184.79
18.02.2018; ; ; ; 8870.97
19.02.2018; ; ; ; 8472.63
20.02.2018; ; ; ; 8953.04
21.02.2018; ; ; ; 9323.86
22.02.2018; ; ; ; 8089.55
23.02.2018; ; ; ; 8133.5
24.02.2018; ; ; ; 8378.21
25.02.2018; ; ; ; 7924.06
26.02.2018; ; ; ; 7891.87
27.02.2018; ; ; ; 8411.29
28.02.2018; ; ; ; 8751.71
01.03.2018; ; ; ; 8485.23
02.03.2018; ; ; ; 8851.58
03.03.2018; ; ; ; 9009.58
04.03.2018; ; ; ; 9218.72
05.03.2018; ; ; ; 9148.77
06.03.2018; ; ; ; 9341.72
07.03.2018; ; ; ; 8641.68
08.03.2018; ; ; ; 8055.04
09.03.2018; ; ; ; 7654.75
10.03.2018; ; ; ; 7537.15
11.03.2018; ; ; ; 7223.94
12.03.2018; ; ; ; 7725.96
13.03.2018; ; ; ; 7482.88
14.03.2018; ; ; ; 7436.59
15.03.2018; ; ; ; 6716
16.03.2018; ; ; ; 6793.39
17.03.2018; ; ; ; 6928.94
18.03.2018; ; ; ; 6557.61
19.03.2018; ; ; ; 6691.63
20.03.2018; ; ; ; 7001.86
21.03.2018; ; ; ; 7289.29
22.03.2018; ; ; ; 7265.57
23.03.2018; ; ; ; 7087.48
24.03.2018; ; ; ; 7139.93
25.03.2018; ; ; ; 6977.1
26.03.2018; ; ; ; 6861.68
27.03.2018; ; ; ; 6571.81
28.03.2018; ; ; ; 6316.62
29.03.2018; ; ; ; 6444.43
30.03.2018; ; ; ; 5793.15
31.03.2018; ; ; ; 5594.1
01.04.2018; ; ; ; 5657.64
02.04.2018; ; ; ; 5551.81
03.04.2018; ; ; ; 5759.39
04.04.2018; ; ; ; 6079.49
05.04.2018; ; ; ; 5572.18
06.04.2018; ; ; ; 5596.9
07.04.2018; ; ; ; 5394.61
08.04.2018; ; ; ; 5602.73
09.04.2018; ; ; ; 5693.08
10.04.2018; ; ; ; 5500.64
11.04.2018; ; ; ; 5523.63
12.04.2018; ; ; ; 5597.28
13.04.2018; ; ; ; 6356.19
14.04.2018; ; ; ; 6358.2
15.04.2018; ; ; ; 6400.31
16.04.2018; ; ; ; 6696.7
17.04.2018; ; ; ; 6485.52
18.04.2018; ; ; ; 6363.61
19.04.2018; ; ; ; 6541.31
20.04.2018; ; ; ; 6705.44
21.04.2018; ; ; ; 6903.04
22.04.2018; ; ; ; 7214.42
23.04.2018; ; ; ; 7144.69
24.04.2018; ; ; ; 7273.93
25.04.2018; ; ; ; 7939.91
26.04.2018; ; ; ; 7251.01
27.04.2018; ; ; ; 7615.79
28.04.2018; ; ; ; 7360.44
29.04.2018; ; ; ; 7615.06
30.04.2018; ; ; ; 7693.3
01.05.2018; ; ; ; 7612.82
02.05.2018; ; ; ; 7526.05
03.05.2018; ; ; ; 7634.62
04.05.2018; ; ; ; 7966.86
05.05.2018; ; ; ; 8049.32
06.05.2018; ; ; ; 8157.91
07.05.2018; ; ; ; 8014.94
08.05.2018; ; ; ; 7800.11
09.05.2018; ; ; ; 7709.76
10.05.2018; ; ; ; 7807.76
11.05.2018; ; ; ; 7528.17
12.05.2018; ; ; ; 7029.57
13.05.2018; ; ; ; 7090.49
14.05.2018; ; ; ; 7264.61
15.05.2018; ; ; ; 7288.92
16.05.2018; ; ; ; 7164.92
17.05.2018; ; ; ; 7060.76
18.05.2018; ; ; ; 6832.06
19.05.2018; ; ; ; 6957.72
20.05.2018; ; ; ; 6938.32
21.05.2018; ; ; ; 7175.29
22.05.2018; ; ; ; 7086.86
23.05.2018; ; ; ; 6794.14
24.05.2018; ; ; ; 6452.85
25.05.2018; ; ; ; 6451.97
26.05.2018; ; ; ; 6410.17
27.05.2018; ; ; ; 6287.37
28.05.2018; ; ; ; 6268.66
29.05.2018; ; ; ; 6114.68
30.05.2018; ; ; ; 6458.39
31.05.2018; ; ; ; 6325.94
01.06.2018; ; ; ; 6378.51
02.06.2018; ; ; ; 6416.5
03.06.2018; ; ; ; 6485.98
04.06.2018; ; ; ; 6548.98
05.06.2018; ; ; ; 6379.65
06.06.2018; ; ; ; 6453.98
07.06.2018; ; ; ; 6455.78
08.06.2018; ; ; ; 6456.07
09.06.2018; ; ; ; 6418.37
10.06.2018; ; ; ; 6296.98
11.06.2018; ; ; ; 5742.16
12.06.2018; ; ; ; 5843.25
13.06.2018; ; ; ; 5602.56
14.06.2018; ; ; ; 5365.95
15.06.2018; ; ; ; 5745.78
16.06.2018; ; ; ; 5513.51
17.06.2018; ; ; ; 5575.48
18.06.2018; ; ; ; 5537.79
19.06.2018; ; ; ; 5739.11
20.06.2018; ; ; ; 5787.71
21.06.2018; ; ; ; 5799.58
22.06.2018; ; ; ; 5764.79
23.06.2018; ; ; ; 5218.86
24.06.2018; ; ; ; 5288.16
25.06.2018; ; ; ; 5281.94
26.06.2018; ; ; ; 5333.72
27.06.2018; ; ; ; 5210.15
28.06.2018; ; ; ; 5290.67
29.06.2018; ; ; ; 5084.69
30.06.2018; ; ; ; 5283.3
01.07.2018; ; ; ; 5440.17
02.07.2018; ; ; ; 5406.73
03.07.2018; ; ; ; 5665.52
04.07.2018; ; ; ; 5573.2
05.07.2018; ; ; ; 5626.72
06.07.2018; ; ; ; 5590.1
07.07.2018; ; ; ; 5618.15
08.07.2018; ; ; ; 5751.34
09.07.2018; ; ; ; 5701.73
10.07.2018; ; ; ; 5655.75
11.07.2018; ; ; ; 5375.24
12.07.2018; ; ; ; 5458.1
13.07.2018; ; ; ; 5341.04
14.07.2018; ; ; ; 5341.35
15.07.2018; ; ; ; 5338.57
16.07.2018; ; ; ; 5437.55
17.07.2018; ; ; ; 5759.15
18.07.2018; ; ; ; 6267.92
19.07.2018; ; ; ; 6298.92
20.07.2018; ; ; ; 6385.86
21.07.2018; ; ; ; 6249.72
22.07.2018; ; ; ; 6291.36
23.07.2018; ; ; ; 6299.44
24.07.2018; ; ; ; 6589.83
25.07.2018; ; ; ; 7208.17
26.07.2018; ; ; ; 6938.95
27.07.2018; ; ; ; 6809.67
28.07.2018; ; ; ; 6978.23
29.07.2018; ; ; ; 7018.62
30.07.2018; ; ; ; 7031.38
31.07.2018; ; ; ; 6991.9
01.08.2018; ; ; ; 6620.03
02.08.2018; ; ; ; 6526.6
03.08.2018; ; ; ; 6508.75
04.08.2018; ; ; ; 6400.12
05.08.2018; ; ; ; 6052.42
06.08.2018; ; ; ; 6086.01
07.08.2018; ; ; ; 5991.88
08.08.2018; ; ; ; 5784.38
09.08.2018; ; ; ; 5391.75
10.08.2018; ; ; ; 5668.04
11.08.2018; ; ; ; 5399.13
12.08.2018; ; ; ; 5432.95
13.08.2018; ; ; ; 5542.7
14.08.2018; ; ; ; 5511.07
15.08.2018; ; ; ; 5475.14
16.08.2018; ; ; ; 5526.4
17.08.2018; ; ; ; 5547.45
18.08.2018; ; ; ; 5734.88
19.08.2018; ; ; ; 5573.61
20.08.2018; ; ; ; 5661.14
21.08.2018; ; ; ; 5433.67
22.08.2018; ; ; ; 5587.64
23.08.2018; ; ; ; 5468.17
24.08.2018; ; ; ; 5650.03
25.08.2018; ; ; ; 5748.57
26.08.2018; ; ; ; 5792.99
27.08.2018; ; ; ; 5781.28
28.08.2018; ; ; ; 5916.23
29.08.2018; ; ; ; 6053.16
30.08.2018; ; ; ; 6018.8
31.08.2018; ; ; ; 6022.67
01.09.2018; ; ; ; 6052.2
02.09.2018; ; ; ; 6210.35
03.09.2018; ; ; ; 6298.55
04.09.2018; ; ; ; 6251.05
05.09.2018; ; ; ; 6351.98
06.09.2018; ; ; ; 5814.85
07.09.2018; ; ; ; 5591.5
08.09.2018; ; ; ; 5533.47
09.09.2018; ; ; ; 5346.12
10.09.2018; ; ; ; 5416.19
11.09.2018; ; ; ; 5440.4
12.09.2018; ; ; ; 5413.09
13.09.2018; ; ; ; 5445.19
14.09.2018; ; ; ; 5547.81
15.09.2018; ; ; ; 5589.23
16.09.2018; ; ; ; 5615.21
17.09.2018; ; ; ; 5596.49
18.09.2018; ; ; ; 5356.4
19.09.2018; ; ; ; 5434.35
20.09.2018; ; ; ; 5468.73
21.09.2018; ; ; ; 5513.34
22.09.2018; ; ; ; 5744.14
23.09.2018; ; ; ; 5738.35
24.09.2018; ; ; ; 5712.03
25.09.2018; ; ; ; 5612.19
26.09.2018; ; ; ; 5475.37
27.09.2018; ; ; ; 5500.05
28.09.2018; ; ; ; 5762.16
29.09.2018; ; ; ; 5713.86
30.09.2018; ; ; ; 5689.15
01.10.2018; ; ; ; 5709.45
02.10.2018; ; ; ; 5699.37
03.10.2018; ; ; ; 5647.79
04.10.2018; ; ; ; 5663.76
05.10.2018; ; ; ; 5712.39
06.10.2018; ; ; ; 5743.88
07.10.2018; ; ; ; 5716.07
08.10.2018; ; ; ; 5714.59
09.10.2018; ; ; ; 5789.57
10.10.2018; ; ; ; 5765.32
11.10.2018; ; ; ; 5708.29
12.10.2018; ; ; ; 5378.81
13.10.2018; ; ; ; 5435.15
14.10.2018; ; ; ; 5460.48
15.10.2018; ; ; ; 5478
16.10.2018; ; ; ; 5749.94
17.10.2018; ; ; ; 5733.58
18.10.2018; ; ; ; 5770.4
19.10.2018; ; ; ; 5688.4
20.10.2018; ; ; ; 5624.33
21.10.2018; ; ; ; 5666.71
22.10.2018; ; ; ; 5673.43
23.10.2018; ; ; ; 5680.7
24.10.2018; ; ; ; 5642.09
25.10.2018; ; ; ; 5688.12
26.10.2018; ; ; ; 5677.78
27.10.2018; ; ; ; 5668.63
28.10.2018; ; ; ; 5658.32
29.10.2018; ; ; ; 5686.29
30.10.2018; ; ; ; 5532.14
31.10.2018; ; ; ; 5581.36
01.11.2018; ; ; ; 5626.6
02.11.2018; ; ; ; 5594.8
03.11.2018; ; ; ; 5642.82
04.11.2018; ; ; ; 5610.11
05.11.2018; ; ; ; 5571.53
06.11.2018; ; ; ; 5622.85
07.11.2018; ; ; ; 5661.28
08.11.2018; ; ; ; 5750.27
09.11.2018; ; ; ; 5709.17
10.11.2018; ; ; ; 5657.14
11.11.2018; ; ; ; 5671.81
12.11.2018; ; ; ; 5681.93
13.11.2018; ; ; ; 5712.63
14.11.2018; ; ; ; 5652.67
15.11.2018; ; ; ; 5116.71
16.11.2018; ; ; ; 5021.68
17.11.2018; ; ; ; 4912.16
18.11.2018; ; ; ; 4903.77
19.11.2018; ; ; ; 4941.32
20.11.2018; ; ; ; 4268.74
21.11.2018; ; ; ; 3913.92
22.11.2018; ; ; ; 4051.58
23.11.2018; ; ; ; 3777.25
24.11.2018; ; ; ; 3859.88
25.11.2018; ; ; ; 3435.64
26.11.2018; ; ; ; 3563.68
27.11.2018; ; ; ; 3363.31
28.11.2018; ; ; ; 3392.72
29.11.2018; ; ; ; 3753.52
30.11.2018; ; ; ; 3756.91
01.12.2018; ; ; ; 3542.6
02.12.2018; ; ; ; 3700.71
03.12.2018; ; ; ; 3636.41
04.12.2018; ; ; ; 3415.81
05.12.2018; ; ; ; 3476.53
06.12.2018; ; ; ; 3306.4
07.12.2018; ; ; ; 3047.3
08.12.2018; ; ; ; 2994
09.12.2018; ; ; ; 3008.21
10.12.2018; ; ; ; 3114.04
11.12.2018; ; ; ; 3023.59
12.12.2018; ; ; ; 2983.77
13.12.2018; ; ; ; 3022.89
14.12.2018; ; ; ; 2899.63
15.12.2018; ; ; ; 2844.43
16.12.2018; ; ; ; 2849.17
17.12.2018; ; ; ; 2844.93
18.12.2018; ; ; ; 3089.18
19.12.2018; ; ; ; 3213.63
20.12.2018; ; ; ; 3238.49
21.12.2018; ; ; ; 3548.29
22.12.2018; ; ; ; 3382.64
23.12.2018; ; ; ; 3482.92
24.12.2018; ; ; ; 3465.5
25.12.2018; ; ; ; 3528.22
26.12.2018; ; ; ; 3293.55
27.12.2018; ; ; ; 3328.58
28.12.2018; ; ; ; 3138.02
29.12.2018; ; ; ; 3368.95
30.12.2018; ; ; ; 3302.33
31.12.2018; ; ; ; 3330.38
01.01.2019; ; ; ; 3213.27
02.01.2019; ; ; ; 3310.19
